switchgear_id;switchgear_name;element_id;element_name;component_id;component_name;switchgear_status;conditions
3;КРУ-10кВ блока №1;4;ЭВ-10 Р-3;3;Тележка ЭВ-10;Нормальное условие работы;"Тележка выключателя ЭВ-10 Р-3 блокируется электромагнитной блокировкой 10ВВА01GS001 нулевым значением дискретного выходного сигнала 10ВВА01ЕЕ005.
Условие для разрешения снятия блокировки:
•	отключенное состояние  выключателя ЭВ-10 Р-3 (10ВВА01GS001).
•	наличие питания цепей управления ЭВ-10 Р-3."
3;КРУ-10кВ блока №1;5;РПТ-10 Т-1;2;ЗН РПТ-10;Нормальное условие работы;"Заземляющий нож ЗН-10-1 Т-1 блокируется электромагнитной  блокировкой 10ВВА10GT010, нулевым значением дискретного выходного сигнала 10ВВА10ЕЕ092 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
•	выключателя ЭВ-110 Т-1 (00AEE05GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	тележки выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	тележки выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	тележки выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
отключенное состояние:
•	выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
•	разъединителя ТР-110 Т-1 (00AEE05GS013)."
3;КРУ-10кВ блока №1;5;РПТ-10 Т-1;3;Тележка РПТ-10;Нормальное условие работы;"Тележка перемычки РПТ-10 Т-1 блокируется электромагнитной  блокировкой 10ВВА10GT010, нулевым значением дискретного выходного сигнала 10ВВА10ЕЕ092 из ПТК.
Условия для разрешения снятия блокировки:
 Наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
•	выключателя ЭВ-110 Т-1 (00AEE05GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	тележки выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	тележки выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	тележки выключателя - ЭВ-10 ГТУ-1 (11ВАС10GS001),
отключенное состояние:
•	выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
•	разъединителя ТР-110 Т-1 (00AEE05GS013)."
3;КРУ-10кВ блока №1;6;РГТ-10 Т-1;2;ЗН РГТ-10;Нормальное условие работы;"Заземляющий нож ЗН-10-2 Т-1 блокируется электромагнитной блокировкой 11ВВА10GT012, нулевым значением дискретного выходного сигнала 11ВВА10ЕЕ092 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
•	выключателя ЭВ-110 Т-1 (00AEE05GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	тележки выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	тележки выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	тележки выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
отключенное состояние:
•	выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
•	разъединителя ТР-110 Т-1 (00AEE05GS013)."
3;КРУ-10кВ блока №1;6;РГТ-10 Т-1;3;Тележка РГТ-10;Нормальное условие работы;"Тележка перемычки РГТ-10 Т-1 блокируется электромагнитной блокировкой 11ВВА10GT012, нулевым значением дискретного выходного сигнала 11ВВА10ЕЕ092 из ПТК.
Условия для разрешения снятия блокировки:
Наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
•	выключателя ЭВ-110 Т-1 (00AEE05GS001)
тестовое положение:
•	тележки выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	тележки выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	тележки выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	тележки выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
отключенное состояние:
•	выключателя ЭВ-10 ТСН-1 (10BFT10GS001),
•	выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	выключателя ЭВ-10 ПТУ-1 (10ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (11ВАС10GS001),
•	разъединителя ТР-110 Т-1 (00AEE05GS013)."
4;КРУ-10кВ блока №2;1;ЭВ-10 ГТУ-2;2;ЗН ЭВ-10;Нормальное условие работы;"Заземляющий нож ЗН-10 ГТУ-2 блокируется электромагнитной блокировкой 21BBA10GT003, значением «единица» дискретного сигнала 21BBA10EE091 из ПТК.
Условие для разрешения снятия блокировки:
•	отсутствие сигнала  «генератор ГТУ-1 возбужден» от АГП; 
•	наличие питания цепей управления ЭВ-10 ГТУ-2 (включен АВ ±ШУ)."
4;КРУ-10кВ блока №2;1;ЭВ-10 ГТУ-2;3;Тележка ЭВ-10;Нормальное условие работы;"Тележка выключателя ЭВ-10 ГТУ-2 блокируется электромагнитной блокировкой 21ВАС10GS001 нулевым значением дискретного выходного сигнала 21ВАС10ЕЕ005.
Условие для разрешения снятия блокировки:
•	отключенное состояние выключателя ЭВ-10 ГТУ-2 (21ВАС10GS001);
•	наличие питания цепей управления ЭВ-10 ГТУ-2 (включен АВ ±ШУ)."
4;КРУ-10кВ блока №2;2;ЭВ-10 ПТУ-2;2;ЗН ЭВ-10;Нормальное условие работы;"Заземляющий нож ЗН-10 ПТУ-2 блокируется электромагнитной блокировкой 20ВВА10GT008, значением «единица» дискретного сигнала 20ВВА10ЕЕ091 из ПТК.
Условие для разрешения снятия блокировки:
•	отсутствие сигнала 20MKC10EK011 «генератор возбужден» от АГП; 
•	наличие питания цепей управления ЭВ-10 ПТУ-2 (включен АВ ±ШУ)"
4;КРУ-10кВ блока №2;2;ЭВ-10 ПТУ-2;3;Тележка ЭВ-10;Нормальное условие работы;"Тележка выключателя ЭВ-10 ПТУ-2 блокируется электромагнитной блокировкой 20ВАС10GS001 нулевым значением дискретного выходного сигнала 20ВАС10ЕЕ005.
Условие для разрешения снятия блокировки:
•	отключенное состояние выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001);
•	наличие питания цепей управления ЭВ-10 ПТУ-2 (включен АВ ±ШУ)."
4;КРУ-10кВ блока №2;4;РПТ-10 Т-2;2;ЗН РПТ-10;Нормальное условие работы;"Заземляющий нож ЗН-10-1 Т-2 блокируется электромагнитной блокировкой 20ВВА10GT010, нулевым значением дискретного выходного сигнала 20ВВА10ЕЕ092 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	выключателя ЭВ-10 ПТУ-1 (20ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (21ВАС10GS001),
•	выключателя ЭВ-110 Т-2 (00AEE08GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	тележки выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	тележки выключателя ЭВ-10 ГТУ-2 (21ВАС10GS001),
отключенное состояние:
•	выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-2 (21ВАС10GS001),
•	разъединителя ТР-110 Т-2 (00AEE08GS013)."
4;КРУ-10кВ блока №2;4;РПТ-10 Т-2;3;Тележка РПТ-10;Нормальное условие работы;"Тележка перемычки РПТ-10 Т-2 блокируется электромагнитной блокировкой 20ВВА10GT010, нулевым значением дискретного выходного сигнала <b>20ВВА10ЕЕ092</b> из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	выключателя ЭВ-10 ПТУ-1 (20ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-1 (21ВАС10GS001),
•	выключателя ЭВ-110 Т-2 (00AEE08GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	тележки выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	тележки выключателя ЭВ-10 ГТУ-2 (21ВАС10GS001),
отключенное состояние:
•	выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-2 (21ВАС10GS001),
•	разъединителя ТР-110 Т-2 (00AEE08GS013)"
4;КРУ-10кВ блока №2;5;РГТ-10 Т-2;2;ЗН РГТ-10;Нормальное условие работы;"Заземляющий нож ЗН-10-2 Т-2 блокируется электромагнитной блокировкой 21ВВА10GT012, нулевым значением дискретного выходного сигнала 21ВВА10ЕЕ092 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-2 (21ВАС10GS001),
•	выключателя ЭВ-110 Т-2 (00AEE08GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	тележки выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	тележки выключателя - ЭВ-10 ГТУ-2 (21ВАС10GS001),
отключенное состояние:
•	выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-2 (21ВАС10GS001),
•	разъединителя ТР-110 Т-2 (00AEE08GS013)"
4;КРУ-10кВ блока №2;5;РГТ-10 Т-2;3;Тележка РГТ-10;Нормальное условие работы;"Тележка перемычки РГТ-10 Т-2 блокируется электромагнитной блокировкой 21ВВА10GT012, нулевым значением дискретного выходного сигнала 21ВВА10ЕЕ092 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-2 (21ВАС10GS001),
•	выключателя ЭВ-110 Т-2 (00AEE08GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	тележки выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	тележки выключателя - ЭВ-10 ГТУ-2 (21ВАС10GS001),
отключенное состояние:
•	выключателя ЭВ-10 ТСН-2 (20BFT10GS001),
•	выключателя ЭВ-10 ПТУ-2 (20ВАС10GS001),
•	выключателя ЭВ-10 ГТУ-2 (21ВАС10GS001),
•	разъединителя ТР-110 Т-2 (00AEE08GS013)"
5;КРУ-10кВ СН;3;ЭВ-10-1 Т-5;2;ЗН ЭВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 00BCK10GS022, нулевым значением дискретного выходного сигнала 00BCK10EE022 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10-1 Т-5 (00ВСК10GS002),
•	выключателя ЭВ-10-2 Т-5 (00ВСК10GS001),
•	выключателя ЭВ-110 Т-5 (00AEE02GS001).
тестовое положение:
•	тележки выключателя ЭВ-10-1 Т-5 (00ВСК10GS002),
•	тележки выключателя ЭВ-10-2 Т-5 (00ВСК10GS001).
отключенное состояние:
•	выключателя ЭВ-10-1 Т-5 (00ВСК10GS002),
•	выключателя ЭВ-10-2 Т-5 (00ВСК10GS001),
•	разъединителя ТР-110 Т-5 (00АЕЕ02GS013)."
5;КРУ-10кВ СН;3;ЭВ-10-1 Т-5;3;Тележка ЭВ-10;Нормальное условие работы;"блокируется  электромагнитной блокировкой 00ВСК10GS002 нулевым значением дискретного выходного сигнала 00ВСК10ЕЕ002.
Условия для разрешения снятия блокировки:
•	отключенное состояние выключателя 00ВСK10GS002 - ЭВ-10-1 Т-5, 
•	наличие питания цепей управления ЭВ-10-1 Т-5 (включен АВ ±ШУ)"
5;КРУ-10кВ СН;4;ЭВ-10-2 Т-5;2;ЗН ЭВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 00BCK10GS021, нулевым значением дискретного выходного сигнала 00BCK10EE021 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10-1 Т-5 (00ВСК10GS002),
•	выключателя ЭВ-10-2 Т-5 (00ВСК10GS001),
•	выключателя ЭВ-110 Т-5 (00AEE02GS001).
тестовое положение:
•	тележки выключателя - ЭВ-10-1 Т-5 00ВСК10GS002,
•	тележки выключателя - ЭВ-10-2 Т-5 00ВСК10GS001,
отключенное состояние:
•	выключателя ЭВ-10-1 Т-5 (00ВСК10GS002),
•	выключателя ЭВ-10-2 Т-5 (00ВСК10GS001),
•	разъединителя ТР-110 Т-5 (00АЕЕ02GS013)."
5;КРУ-10кВ СН;4;ЭВ-10-2 Т-5;3;Тележка ЭВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 00ВСК10GS001 нулевым значением дискретного выходного сигнала 00ВКС10ЕЕ001.
Условие для разрешения снятия блокировки:
•	отключенное состояние  выключателя ЭВ-10-2 Т-5 (00ВСK10GS001),
•	наличие питания цепей управления выключателя ЭВ-10-2 Т-5 (включен АВ ±ШУ)."
5;КРУ-10кВ СН;10;ТН-10 1СШ;2;ЗН ТН-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 00BBF10GS021, нулевым значением дискретного выходного сигнала 00BBF10EE021 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 Т-5-1 (00ВСК10GS002),
•	выключателя ЭВ-10 Р-1 (00BBF02GS001),
•	выключателя ЭВ-10 Ф-21 (00BBF03GS001),
•	выключателя 00BHT30GS010ЭВ-10 ТСН-3 (00BНТ30GS010),
•	выключателя ЭВ-10 ТСН-5 (00BBF10GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 Т-5-1 (00ВСК10GS002),
•	тележки выключателя  ЭВ-10 Р-1 (00BBF02GS001),
•	тележки выключателя  ЭВ-10 Ф-21 (00BBF03GS001),
•	тележки выключателя 00BHT30GS010 ЭВ-10 ТСН-3 (00BНТ30GS010),
•	тележки выключателя  ЭВ-10 ТСН-5 (00BBF10GS001).
отключенное состояние:
•	выключателя ЭВ-10 Т-5-1 (00ВСК10GS002),
•	выключателя ЭВ-10 Р-1 (00BBF02GS001),
•	выключателя ЭВ-10 Ф-21 (00BBF03GS001),
•	выключателя 00BHT30GS010 ЭВ-10 ТСН-3 (00BНТ30GS010),
•	выключателя ЭВ-10 ТСН-5 (00BBF10GS001)."
5;КРУ-10кВ СН;10;ТН-10 2СШ;2;ЗН ТН-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 00BBE10GS021, нулевым значением дискретного выходного сигнала 00BBE10EE021 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10-2 Т-5 (00ВСК10GS001),
•	выключателя ЭВ-10 Р-2 (00BBE02GS001),
•	выключателя ЭВ-10 Ф-15 (00BBE03GS001),
•	выключателя ЭВ-10 ТСН-6 (00BFW10GS01),
•	выключателя ЭВ-10 ТСН-4 (00BBE10GS001).
тестовое положение:
•	тележки выключателя ЭВ-10-2 Т-5 (00ВСК10GS001),
•	тележки выключателя ЭВ-10 Р-2 (00BBE02GS001),
•	тележки выключателя ЭВ-10 Ф-15 (00BBE03GS001),
•	тележки выключателя ЭВ-10 ТСН-6 (00BFW10GS01),
•	тележки выключателя ЭВ-10 ТСН-4 (00BBE10GS001).
отключенное состояние:
•	выключателя ЭВ-10-2 Т-5 (00ВСК10GS001),
•	выключателя ЭВ-10 Р-2 (00BBE02GS001),
•	выключателя ЭВ-10 Ф-15 (00BBE03GS001),
•	выключателя ЭВ-10 ТСН-6 (00BFW10GS01),
•	выключателя ЭВ-10 ТСН-4 (00BBE10GS001)."
5;КРУ-10кВ СН;11;ЭВ-10 Р-1;2;ЗН ЭВ-10;Нормальное условие работы;"Заземляющий нож ЗН-10 Р-1 блокируется электромагнитной блокировкой 00BBF02GS021, нулевым значением дискретного выходного сигнала 00BBF02EE021 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 Р-3 (10ВВА01GS001),
•	выключателя ЭВ-10 Р-2 (00BBE02GS001),
•	выключателя ЭВ-10 Р-1 (00BBF02GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 Р-3 (0ВВА01GS001),
•	тележки выключателя ЭВ-10 Р-2 (00BBE02GS001),
•	тележки выключателя ЭВ-10 Р-1 (00BBF02GS001).
отключенное состояние:
•	выключателя ЭВ-10 Р-3 (0ВВА01GS001),
•	выключателя ЭВ-10 Р-2 (00BBE02GS001),
•	выключателя ЭВ-10 Р-1 (00BBF02GS001)."
5;КРУ-10кВ СН;11;ЭВ-10 Р-1;3;Тележка ЭВ-10;Нормальное условие работы;"Тележка выключателя ЭВ-10 Р-1 блокируется электромагнитной блокировкой 00ВBF02GS001 нулевым значением дискретного выходного сигнала 00ВBF02ЕЕ005.
Условия для разрешения снятия блокировки:
•	отключенное состояние выключателя ЭВ-10 Р-1 (00ВBF02GS001), 
•	наличие питания цепей управления выключателя ЭВ-10 Р-1(включен АВ ±ШУ)."
5;КРУ-10кВ СН;12;ЭВ-10 Р-2;2;ЗН ЭВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 00BBE02GS021, нулевым значением дискретного выходного сигнала 00BBE02EE021 из ПТК.
Условия для разрешения снятия блокировки:
наличие питания в цепях управления (включен АВ ±ШУ):
•	выключателя ЭВ-10 Р-2 (00BBE02GS001),
•	выключателя ЭВ-10 Р-3 (10BBA01GS001),
•	выключателя ЭВ-10 Р-1 (00BBF02GS001).
тестовое положение:
•	тележки выключателя ЭВ-10 Р-2 (00BBE02GS001),
•	тележки выключателя ЭВ-10 Р-3 (10BBA01GS001),
•	тележки выключателя ЭВ-10 Р-1 (00BBF02GS001).
отключенное состояние:
•	выключателя ЭВ-10 Р-2 (00BBE02GS001),
•	выключателя ЭВ-10 Р-3 (10BBA01GS001),
•	выключателя ЭВ-10 Р-1 (00BBF02GS001)."
5;КРУ-10кВ СН;12;ЭВ-10 Р-2;3;Тележка ЭВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 00ВBЕ02GS001 нулевым значением дискретного выходного сигнала 00ВBЕ02ЕЕ005.
Условие для разрешения снятия блокировки:
•	отключенное состояние  выключателя  ЭВ-10 Р-2 (00ВBЕ02GS001),
•	наличие питания цепей управления выключателя ЭВ-10 Р-2 (включен АВ ±ШУ)."
6;КРУ-10кВ блока №3;1;ВВ-10 ГТУ-3;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной  блокировкой 31ВВА10GT006, нулевым значением дискретного выходного сигнала 31ВВА10ЕЕ006 из ПТК.
Условия для разрешения снятия блокировки:
отключенное положение:
•	выключателя ВВ-10 ГТУ-3 (31BAС10GS001).
тестовое положение:
•	выключатель ВВ-10 ГТУ-3 (31BAC10GS001)."
6;КРУ-10кВ блока №3;1;ВВ-10 ГТУ-3;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 31ВAС10GS001, нулевым значением дискретного выходного сигнала 31ВAС10EE001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное положение:
•	заземляющего ножа ЗН-10 ГТУ-3 (31BВА10GT006),
•	заземляющего ножа ЗН-10-2 Т-3 (31BBА10GT010),
•	заземляющего ножа ЗН-10-1 Т-3 (30BВА11GT010),
•	разъединителя ТР-220 Т-3 (ADA01GS013.1)."
6;КРУ-10кВ блока №3;2;ВВ-10 ГТУ-4;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 32ВВА10GT006, нулевым значением дискретного выходного сигнала 32ВВА10ЕЕ006 из ПТК.
Условия для разрешения снятия блокировки:
отключенное положение:
•	выключателя ВВ-10 ГТУ-4 (32BAС10GS001).
тестовое положение:
•	выключателя ВВ-10 ГТУ-4 (32BAС10GS001)."
6;КРУ-10кВ блока №3;2;ВВ-10 ГТУ-4;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 32ВAС10GS001, нулевым значением дискретного выходного сигнала 32ВAС10EE001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное положение:
•	заземляющего ножа ЗН-10 ГТУ-4 (32BВА10GT006),
•	заземляющего ножа ЗН-10-2 Т-4 (32BBА10GT010),
•	заземляющего ножа ЗН-10-1 Т-4 (30BВА21GT010).
•	разъединителя ТР-220 Т-4 (ADA03GS013.1)"
6;КРУ-10кВ блока №3;3;ТН-10-2 Т-3;2;ЗН ТН-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 31ВВА10GT010, нулевым значением дискретного выходного сигнала 31ВВА10ЕЕ010 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 ГТУ-3 (31BAС10GS001),
•	выключателя ВВ-10 Т-3 (30BАС11GS001).
отключенное положение:
•	разъединителя ТР-220 Т-3 (ADA01GS013)."
;КРУ-10кВ блока №3;3;ТН-10-2 Т-4;2;ЗН ТН-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 32ВВА10GT010, нулевым значением дискретного выходного сигнала 32ВВА10ЕЕ010 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 ГТУ-4 (32BAС10GS001),
•	выключателя ВВ-10 Т-4 (30BАС21GS001).
отключенное положение:
•	разъединителя ТР-220 Т-4 (ADA03GS013)."
6;КРУ-10кВ блока №3;4;ТН-10 3СШ;2;ЗН ТН-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 30ВВА10GT001, нулевым значением дискретного выходного сигнала 30ВВА01ЕЕ001 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 Т-3 (30BAC11GS001),
•	выключателя ВВ-10 ПТУ-3 (30BAC10GS01),
•	выключателя ВВ-10 Р-9 (30BВА05GS001),
•	выключателя ВВ-10 Т-4 (30BAС21GS001)."
6;КРУ-10кВ блока №3;5;ВВ-10 Т-3;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 30ВВА11GT010, нулевым значением дискретного выходного сигнала 30ВВА11ЕЕ010 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 ГТУ-3 (31BAC10),
•	выключателя ВВ-10 Т-3 (30BAC11).
отключенное состояние:
•	разъединителя ТР-220 Т-3 (ADA01GS013)."
6;КРУ-10кВ блока №3;5;ВВ-10 Т-3;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 30BAC11GS001, нулевым значением дискретного выходного сигнала 30BAC11EE001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное состояние:
•	заземляющего ножа ЗН-10-1 Т-3 (30BBA11GT010),
•	заземляющего ножа ЗН-10-2 Т-3 (31BBA10GT010),
•	заземляющего ножа ЗН-10 ТН-3 (30BBA01GT001),
•	заземляющего ножа ЗН-220 Т-10 3сш (ADA01GS013.1)."
;КРУ-10кВ блока №3;6;ВВ-10 Т-4;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной  блокировкой 30ВВА11GT010, нулевым значением дискретного выходного сигнала 30ВВА21ЕЕ010 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 Т-4 (30BAC21GS001),
•	выключателя ВВ-10 ГТУ-4 (32BAC10GS001).
отключенное состояние:
•	разъединителя ТР-220 Т-4 (ADA03GS013)."
;КРУ-10кВ блока №3;6;ВВ-10 Т-4;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной  блокировкой 30BAC21GS001, нулевым значением дискретного выходного сигнала 30BAC21EE001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное состояние:
•	заземляющего ножа ЗН-10-1 Т-4 (30BBA21GT010),
•	заземляющего ножа ЗН-10-2 Т-4 (32BBA10GT010),
•	заземляющего ножа ЗН-10-ТН-10 3сш (30BBA01GT001),
•	заземляющего ножа ЗН-220 Т-4 (ADA03GS013.1)."
6;КРУ-10кВ блока №3;7;ВВ-10 ПТУ-3;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой 30ВВА10GT006, нулевым значением дискретного выходного сигнала 30ВВА02ЕЕ006 из ПТК.
Условия для разрешения снятия блокировки:
отключенное состояние:
•	выключателя ВВ-10 ПТУ-3 (30BAC10GS001),
тестовое положение:
•	выключателя ВВ-10 ПТУ-3 (30BAC10GS001)"
6;КРУ-10кВ блока №3;7;ВВ-10 ПТУ-3;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной  блокировкой 30BAC10GS001, нулевым значением дискретного выходного сигнала 30BAC10ЕЕ001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное состояние:
•	заземляющего ножа ЗН-10 ТН-10 3 с.ш. (30BBA01GT001).
•	заземляющего ножа ЗН-10 ПТУ-3 (30BBA10GT006)."
6;КРУ-10кВ блока №3;9;ВВ-10 Р-9;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной  блокировкой 30ВВА05GT006, нулевым значением дискретного выходного сигнала 30ВВА05ЕЕ006 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 Р-9 (30BВА05GS001),
•	выключателя ВВ-10 Р-7 (BBG09GS001),
•	выключателя ВВ-10 Р-8 (BВН07GS001)."
6;КРУ-10кВ блока №3;9;ВВ-10 Р-9;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной  блокировкой 30BВA05GS001, нулевым значением дискретного выходного сигнала 30BВA05EE001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное состояние:
•	заземляющего ножа ЗН-10 Р-9 (30BBA05GT006),
•	заземляющего ножа ЗН-10 ТН-10 3с.ш. (30BBA01GT001),
•	заземляющего ножа ЗН-10 Р-7 (BBG09GТ005),
•	заземляющего ножа ЗН-10 Р-8 (BBН07GТ005)."
